input position,input joint,output joint
"(0.44, 1.0)","(2.14, 0.18)","(2.15, 0.17)"
"(0.44, 1.0)","(2.14, 0.14)","(2.15, 0.17)"
"(0.33, 1.31)","(2.1, 0.47)","(2.15, 0.5)"
"(0.33, 1.31)","(2.17, 0.47)","(2.15, 0.5)"
"(0.33, 1.31)","(2.13, 0.45)","(2.15, 0.5)"
"(0.33, 1.31)","(2.1, 0.53)","(2.15, 0.5)"
"(0.33, 1.31)","(2.2, 0.48)","(2.15, 0.5)"
"(0.33, 1.31)","(2.19, 0.49)","(2.15, 0.5)"
"(0.33, 1.31)","(2.15, 0.51)","(2.15, 0.5)"
"(0.33, 1.31)","(2.19, 0.52)","(2.15, 0.5)"
"(0.33, 1.31)","(2.11, 0.45)","(2.15, 0.5)"
"(0.33, 1.31)","(2.1, 0.48)","(2.15, 0.5)"
"(0.13, 1.57)","(2.14, 0.81)","(2.15, 0.83)"
"(0.13, 1.57)","(2.17, 0.84)","(2.15, 0.83)"
"(0.13, 1.57)","(2.11, 0.86)","(2.15, 0.83)"
"(0.13, 1.57)","(2.19, 0.85)","(2.15, 0.83)"
"(0.13, 1.57)","(2.13, 0.86)","(2.15, 0.83)"
"(0.13, 1.57)","(2.16, 0.79)","(2.15, 0.83)"
"(0.13, 1.57)","(2.18, 0.82)","(2.15, 0.83)"
"(0.13, 1.57)","(2.18, 0.79)","(2.15, 0.83)"
"(0.13, 1.57)","(2.18, 0.84)","(2.15, 0.83)"
"(0.13, 1.57)","(2.19, 0.78)","(2.15, 0.83)"
"(-0.15, 1.75)","(2.11, 1.17)","(2.15, 1.16)"
"(-0.15, 1.75)","(2.14, 1.13)","(2.15, 1.16)"
"(-0.15, 1.75)","(2.17, 1.16)","(2.15, 1.16)"
"(-0.15, 1.75)","(2.11, 1.18)","(2.15, 1.16)"
"(-0.15, 1.75)","(2.13, 1.12)","(2.15, 1.16)"
"(-0.15, 1.75)","(2.14, 1.19)","(2.15, 1.16)"
"(-0.15, 1.75)","(2.16, 1.14)","(2.15, 1.16)"
"(-0.15, 1.75)","(2.15, 1.14)","(2.15, 1.16)"
"(-0.15, 1.75)","(2.11, 1.15)","(2.15, 1.16)"
"(-0.15, 1.75)","(2.15, 1.11)","(2.15, 1.16)"
"(-0.46, 1.83)","(2.17, 1.45)","(2.15, 1.49)"
"(-0.46, 1.83)","(2.14, 1.52)","(2.15, 1.49)"
"(-0.46, 1.83)","(2.12, 1.44)","(2.15, 1.49)"
"(-0.46, 1.83)","(2.2, 1.48)","(2.15, 1.49)"
"(-0.46, 1.83)","(2.11, 1.45)","(2.15, 1.49)"
"(-0.46, 1.83)","(2.15, 1.49)","(2.15, 1.49)"
"(-0.46, 1.83)","(2.19, 1.53)","(2.15, 1.49)"
"(-0.46, 1.83)","(2.18, 1.47)","(2.15, 1.49)"
"(-0.46, 1.83)","(2.19, 1.49)","(2.15, 1.49)"
"(-0.46, 1.83)","(2.1, 1.48)","(2.15, 1.49)"
"(-0.79, 1.81)","(2.16, 1.81)","(2.15, 1.82)"
"(-0.79, 1.81)","(2.14, 1.82)","(2.15, 1.82)"
"(-0.79, 1.81)","(2.11, 1.85)","(2.15, 1.82)"
"(-0.79, 1.81)","(2.11, 1.85)","(2.15, 1.82)"
"(-0.79, 1.81)","(2.18, 1.8)","(2.15, 1.82)"
"(-0.79, 1.81)","(2.1, 1.8)","(2.15, 1.82)"
"(-0.79, 1.81)","(2.16, 1.79)","(2.15, 1.82)"
"(-0.79, 1.81)","(2.12, 1.81)","(2.15, 1.82)"
"(-0.79, 1.81)","(2.1, 1.81)","(2.15, 1.82)"
"(-0.79, 1.81)","(2.18, 1.84)","(2.15, 1.82)"
"(-1.09, 1.67)","(2.15, 2.15)","(2.15, 2.15)"
"(-1.09, 1.67)","(2.14, 2.2)","(2.15, 2.15)"
"(-1.09, 1.67)","(2.17, 2.13)","(2.15, 2.15)"
"(-1.09, 1.67)","(2.19, 2.2)","(2.15, 2.15)"
"(-1.09, 1.67)","(2.2, 2.19)","(2.15, 2.15)"
"(-1.09, 1.67)","(2.16, 2.11)","(2.15, 2.15)"
"(-1.09, 1.67)","(2.14, 2.15)","(2.15, 2.15)"
"(-1.09, 1.67)","(2.18, 2.13)","(2.15, 2.15)"
"(-1.09, 1.67)","(2.1, 2.13)","(2.15, 2.15)"
"(-1.09, 1.67)","(2.16, 2.18)","(2.15, 2.15)"
"(-1.34, 1.45)","(2.18, 2.52)","(2.15, 2.48)"
"(-1.34, 1.45)","(2.19, 2.49)","(2.15, 2.48)"
"(-1.34, 1.45)","(2.12, 2.47)","(2.15, 2.48)"
"(-1.34, 1.45)","(2.16, 2.44)","(2.15, 2.48)"
"(-1.34, 1.45)","(2.19, 2.53)","(2.15, 2.48)"
"(-1.34, 1.45)","(2.17, 2.45)","(2.15, 2.48)"
"(-1.34, 1.45)","(2.19, 2.53)","(2.15, 2.48)"
"(-1.34, 1.45)","(2.19, 2.47)","(2.15, 2.48)"
"(-1.34, 1.45)","(2.17, 2.44)","(2.15, 2.48)"
"(-1.34, 1.45)","(2.11, 2.52)","(2.15, 2.48)"
"(-1.49, 1.16)","(2.13, 2.78)","(2.15, 2.81)"
"(-1.49, 1.16)","(2.12, 2.85)","(2.15, 2.81)"
"(-1.49, 1.16)","(2.19, 2.84)","(2.15, 2.81)"
"(-1.49, 1.16)","(2.13, 2.83)","(2.15, 2.81)"
"(-1.49, 1.16)","(2.13, 2.86)","(2.15, 2.81)"
"(-1.49, 1.16)","(2.13, 2.84)","(2.15, 2.81)"
"(-1.49, 1.16)","(2.12, 2.82)","(2.15, 2.81)"
"(-1.49, 1.16)","(2.16, 2.79)","(2.15, 2.81)"
"(-1.49, 1.16)","(2.16, 2.82)","(2.15, 2.81)"
"(-1.49, 1.16)","(2.18, 2.84)","(2.15, 2.81)"
"(-1.55, 0.84)","(2.12, 3.14)","(2.15, 3.14)"
"(-1.55, 0.84)","(2.15, 3.18)","(2.15, 3.14)"
"(-1.55, 0.84)","(2.16, 3.17)","(2.15, 3.14)"
"(-1.55, 0.84)","(2.14, 3.18)","(2.15, 3.14)"
"(-1.55, 0.84)","(2.11, 3.18)","(2.15, 3.14)"
"(-1.55, 0.84)","(2.16, 3.19)","(2.15, 3.14)"
"(-1.55, 0.84)","(2.1, 3.13)","(2.15, 3.14)"
"(-1.55, 0.84)","(2.16, 3.11)","(2.15, 3.14)"
"(-1.55, 0.84)","(2.15, 3.18)","(2.15, 3.14)"
"(-1.55, 0.84)","(2.15, 3.16)","(2.15, 3.14)"
"(-1.79, 0.61)","(2.48, -3.12)","(2.48, -3.14)"
"(-1.79, 0.61)","(2.45, -3.14)","(2.48, -3.14)"
"(-1.79, 0.61)","(2.52, -3.16)","(2.48, -3.14)"
"(-1.79, 0.61)","(2.46, -3.1)","(2.48, -3.14)"
"(-1.79, 0.61)","(2.43, -3.13)","(2.48, -3.14)"
"(-1.79, 0.61)","(2.49, -3.15)","(2.48, -3.14)"
"(-1.79, 0.61)","(2.5, -3.17)","(2.48, -3.14)"
"(-1.79, 0.61)","(2.45, -3.1)","(2.48, -3.14)"
"(-1.79, 0.61)","(2.47, -3.1)","(2.48, -3.14)"
"(-1.79, 0.61)","(2.43, -3.11)","(2.48, -3.14)"
"(-1.73, 0.29)","(2.5, -2.86)","(2.48, -2.81)"
"(-1.73, 0.29)","(2.52, -2.78)","(2.48, -2.81)"
"(-1.73, 0.29)","(2.53, -2.82)","(2.48, -2.81)"
"(-1.73, 0.29)","(2.46, -2.8)","(2.48, -2.81)"
"(-1.73, 0.29)","(2.48, -2.82)","(2.48, -2.81)"
"(-1.73, 0.29)","(2.49, -2.86)","(2.48, -2.81)"
"(-1.73, 0.29)","(2.52, -2.81)","(2.48, -2.81)"
"(-1.73, 0.29)","(2.53, -2.8)","(2.48, -2.81)"
"(-1.73, 0.29)","(2.44, -2.82)","(2.48, -2.81)"
"(-1.73, 0.29)","(2.48, -2.8)","(2.48, -2.81)"
"(-1.58, 0.0)","(2.45, -2.46)","(2.48, -2.48)"
"(-1.58, 0.0)","(2.48, -2.44)","(2.48, -2.48)"
"(-1.58, 0.0)","(2.5, -2.47)","(2.48, -2.48)"
"(-1.58, 0.0)","(2.45, -2.44)","(2.48, -2.48)"
"(-1.58, 0.0)","(2.47, -2.47)","(2.48, -2.48)"
"(-1.58, 0.0)","(2.45, -2.5)","(2.48, -2.48)"
"(-1.58, 0.0)","(2.51, -2.52)","(2.48, -2.48)"
"(-1.58, 0.0)","(2.46, -2.48)","(2.48, -2.48)"
"(-1.58, 0.0)","(2.43, -2.46)","(2.48, -2.48)"
"(-1.58, 0.0)","(2.47, -2.51)","(2.48, -2.48)"
"(-1.34, -0.22)","(2.48, -2.13)","(2.48, -2.15)"
"(-1.34, -0.22)","(2.46, -2.11)","(2.48, -2.15)"
"(-1.34, -0.22)","(2.45, -2.17)","(2.48, -2.15)"
"(-1.34, -0.22)","(2.51, -2.19)","(2.48, -2.15)"
"(-1.34, -0.22)","(2.45, -2.13)","(2.48, -2.15)"
"(-1.34, -0.22)","(2.5, -2.19)","(2.48, -2.15)"
"(-1.34, -0.22)","(2.46, -2.13)","(2.48, -2.15)"
"(-1.34, -0.22)","(2.45, -2.12)","(2.48, -2.15)"
"(-1.34, -0.22)","(2.45, -2.1)","(2.48, -2.15)"
"(-1.34, -0.22)","(2.52, -2.19)","(2.48, -2.15)"
"(-1.03, -0.36)","(2.5, -1.79)","(2.48, -1.82)"
"(-1.03, -0.36)","(2.43, -1.83)","(2.48, -1.82)"
"(-1.03, -0.36)","(2.51, -1.85)","(2.48, -1.82)"
"(-1.03, -0.36)","(2.49, -1.86)","(2.48, -1.82)"
"(-1.03, -0.36)","(2.52, -1.85)","(2.48, -1.82)"
"(-1.03, -0.36)","(2.44, -1.81)","(2.48, -1.82)"
"(-1.03, -0.36)","(2.45, -1.81)","(2.48, -1.82)"
"(-1.03, -0.36)","(2.44, -1.8)","(2.48, -1.82)"
"(-1.03, -0.36)","(2.45, -1.84)","(2.48, -1.82)"
"(-1.03, -0.36)","(2.49, -1.81)","(2.48, -1.82)"
"(-0.71, -0.38)","(2.52, -1.46)","(2.48, -1.49)"
"(-0.71, -0.38)","(2.49, -1.51)","(2.48, -1.49)"
"(-0.71, -0.38)","(2.5, -1.46)","(2.48, -1.49)"
"(-0.71, -0.38)","(2.44, -1.46)","(2.48, -1.49)"
"(-0.71, -0.38)","(2.46, -1.51)","(2.48, -1.49)"
"(-0.71, -0.38)","(2.47, -1.48)","(2.48, -1.49)"
"(-0.71, -0.38)","(2.52, -1.44)","(2.48, -1.49)"
"(-0.71, -0.38)","(2.48, -1.48)","(2.48, -1.49)"
"(-0.71, -0.38)","(2.47, -1.48)","(2.48, -1.49)"
"(-0.71, -0.38)","(2.45, -1.47)","(2.48, -1.49)"
"(-0.39, -0.3)","(2.49, -1.17)","(2.48, -1.16)"
"(-0.39, -0.3)","(2.47, -1.16)","(2.48, -1.16)"
"(-0.39, -0.3)","(2.51, -1.17)","(2.48, -1.16)"
"(-0.39, -0.3)","(2.47, -1.18)","(2.48, -1.16)"
"(-0.39, -0.3)","(2.51, -1.15)","(2.48, -1.16)"
"(-0.39, -0.3)","(2.48, -1.16)","(2.48, -1.16)"
"(-0.39, -0.3)","(2.44, -1.11)","(2.48, -1.16)"
"(-0.39, -0.3)","(2.46, -1.11)","(2.48, -1.16)"
"(-0.39, -0.3)","(2.48, -1.13)","(2.48, -1.16)"
"(-0.39, -0.3)","(2.44, -1.14)","(2.48, -1.16)"
"(-0.11, -0.12)","(2.47, -0.79)","(2.48, -0.83)"
"(-0.11, -0.12)","(2.48, -0.86)","(2.48, -0.83)"
"(-0.11, -0.12)","(2.53, -0.85)","(2.48, -0.83)"
"(-0.11, -0.12)","(2.5, -0.87)","(2.48, -0.83)"
"(-0.11, -0.12)","(2.51, -0.83)","(2.48, -0.83)"
"(-0.11, -0.12)","(2.53, -0.8)","(2.48, -0.83)"
"(-0.11, -0.12)","(2.51, -0.83)","(2.48, -0.83)"
"(-0.11, -0.12)","(2.5, -0.78)","(2.48, -0.83)"
"(-0.11, -0.12)","(2.5, -0.79)","(2.48, -0.83)"
"(-0.11, -0.12)","(2.53, -0.86)","(2.48, -0.83)"
"(0.09, 0.14)","(2.52, -0.51)","(2.48, -0.5)"
"(0.09, 0.14)","(2.5, -0.45)","(2.48, -0.5)"
"(0.09, 0.14)","(2.5, -0.45)","(2.48, -0.5)"
"(0.09, 0.14)","(2.5, -0.45)","(2.48, -0.5)"
"(0.09, 0.14)","(2.52, -0.51)","(2.48, -0.5)"
"(0.09, 0.14)","(2.44, -0.46)","(2.48, -0.5)"
"(0.09, 0.14)","(2.52, -0.45)","(2.48, -0.5)"
"(0.09, 0.14)","(2.45, -0.45)","(2.48, -0.5)"
"(0.09, 0.14)","(2.44, -0.5)","(2.48, -0.5)"
"(0.09, 0.14)","(2.5, -0.54)","(2.48, -0.5)"
"(0.2, 0.45)","(2.5, -0.16)","(2.48, -0.17)"
"(0.2, 0.45)","(2.45, -0.12)","(2.48, -0.17)"
"(0.2, 0.45)","(2.47, -0.21)","(2.48, -0.17)"
"(0.2, 0.45)","(2.46, -0.19)","(2.48, -0.17)"
"(0.2, 0.45)","(2.44, -0.21)","(2.48, -0.17)"
"(0.2, 0.45)","(2.44, -0.18)","(2.48, -0.17)"
"(0.2, 0.45)","(2.52, -0.18)","(2.48, -0.17)"
"(0.2, 0.45)","(2.52, -0.2)","(2.48, -0.17)"
"(0.2, 0.45)","(2.45, -0.21)","(2.48, -0.17)"
"(0.2, 0.45)","(2.47, -0.16)","(2.48, -0.17)"
"(0.2, 0.78)","(2.52, 0.14)","(2.48, 0.17)"
"(0.2, 0.78)","(2.44, 0.16)","(2.48, 0.17)"
"(0.2, 0.78)","(2.44, 0.13)","(2.48, 0.17)"
"(0.2, 0.78)","(2.45, 0.2)","(2.48, 0.17)"
"(0.2, 0.78)","(2.45, 0.12)","(2.48, 0.17)"
"(0.2, 0.78)","(2.52, 0.13)","(2.48, 0.17)"
"(0.2, 0.78)","(2.52, 0.15)","(2.48, 0.17)"
"(0.2, 0.78)","(2.51, 0.13)","(2.48, 0.17)"
"(0.2, 0.78)","(2.5, 0.13)","(2.48, 0.17)"
"(0.2, 0.78)","(2.49, 0.16)","(2.48, 0.17)"
"(0.09, 1.09)","(2.48, 0.51)","(2.48, 0.5)"
"(0.09, 1.09)","(2.5, 0.5)","(2.48, 0.5)"
"(0.09, 1.09)","(2.49, 0.52)","(2.48, 0.5)"
"(0.09, 1.09)","(2.51, 0.52)","(2.48, 0.5)"
"(0.09, 1.09)","(2.45, 0.45)","(2.48, 0.5)"
"(0.09, 1.09)","(2.45, 0.49)","(2.48, 0.5)"
"(0.09, 1.09)","(2.45, 0.49)","(2.48, 0.5)"
"(0.09, 1.09)","(2.46, 0.5)","(2.48, 0.5)"
"(0.09, 1.09)","(2.5, 0.51)","(2.48, 0.5)"
"(0.09, 1.09)","(2.48, 0.47)","(2.48, 0.5)"
"(-0.11, 1.35)","(2.45, 0.86)","(2.48, 0.83)"
"(-0.11, 1.35)","(2.47, 0.85)","(2.48, 0.83)"
"(-0.11, 1.35)","(2.48, 0.86)","(2.48, 0.83)"
"(-0.11, 1.35)","(2.48, 0.79)","(2.48, 0.83)"
"(-0.11, 1.35)","(2.49, 0.85)","(2.48, 0.83)"
"(-0.11, 1.35)","(2.45, 0.83)","(2.48, 0.83)"
"(-0.11, 1.35)","(2.52, 0.85)","(2.48, 0.83)"
"(-0.11, 1.35)","(2.43, 0.81)","(2.48, 0.83)"
"(-0.11, 1.35)","(2.48, 0.86)","(2.48, 0.83)"
"(-0.11, 1.35)","(2.43, 0.79)","(2.48, 0.83)"
"(-0.39, 1.53)","(2.44, 1.13)","(2.48, 1.16)"
"(-0.39, 1.53)","(2.5, 1.18)","(2.48, 1.16)"
"(-0.39, 1.53)","(2.49, 1.19)","(2.48, 1.16)"
"(-0.39, 1.53)","(2.46, 1.16)","(2.48, 1.16)"
"(-0.39, 1.53)","(2.43, 1.18)","(2.48, 1.16)"
"(-0.39, 1.53)","(2.52, 1.11)","(2.48, 1.16)"
"(-0.39, 1.53)","(2.46, 1.13)","(2.48, 1.16)"
"(-0.39, 1.53)","(2.43, 1.12)","(2.48, 1.16)"
"(-0.39, 1.53)","(2.51, 1.11)","(2.48, 1.16)"
"(-0.39, 1.53)","(2.52, 1.18)","(2.48, 1.16)"
"(-0.71, 1.61)","(2.52, 1.51)","(2.48, 1.49)"
"(-0.71, 1.61)","(2.53, 1.47)","(2.48, 1.49)"
"(-0.71, 1.61)","(2.49, 1.51)","(2.48, 1.49)"
"(-0.71, 1.61)","(2.48, 1.47)","(2.48, 1.49)"
"(-0.71, 1.61)","(2.51, 1.52)","(2.48, 1.49)"
"(-0.71, 1.61)","(2.48, 1.44)","(2.48, 1.49)"
"(-0.71, 1.61)","(2.46, 1.52)","(2.48, 1.49)"
"(-0.71, 1.61)","(2.48, 1.53)","(2.48, 1.49)"
"(-0.71, 1.61)","(2.53, 1.51)","(2.48, 1.49)"
"(-0.71, 1.61)","(2.44, 1.51)","(2.48, 1.49)"
"(-1.03, 1.58)","(2.45, 1.83)","(2.48, 1.82)"
"(-1.03, 1.58)","(2.44, 1.86)","(2.48, 1.82)"
"(-1.03, 1.58)","(2.47, 1.82)","(2.48, 1.82)"
"(-1.03, 1.58)","(2.44, 1.82)","(2.48, 1.82)"
"(-1.03, 1.58)","(2.52, 1.84)","(2.48, 1.82)"
"(-1.03, 1.58)","(2.52, 1.77)","(2.48, 1.82)"
"(-1.03, 1.58)","(2.48, 1.79)","(2.48, 1.82)"
"(-1.03, 1.58)","(2.48, 1.82)","(2.48, 1.82)"
"(-1.03, 1.58)","(2.43, 1.86)","(2.48, 1.82)"
"(-1.03, 1.58)","(2.5, 1.85)","(2.48, 1.82)"
"(-1.34, 1.45)","(2.51, 2.17)","(2.48, 2.15)"
"(-1.34, 1.45)","(2.43, 2.11)","(2.48, 2.15)"
"(-1.34, 1.45)","(2.48, 2.17)","(2.48, 2.15)"
"(-1.34, 1.45)","(2.5, 2.2)","(2.48, 2.15)"
"(-1.34, 1.45)","(2.49, 2.19)","(2.48, 2.15)"
"(-1.34, 1.45)","(2.49, 2.1)","(2.48, 2.15)"
"(-1.34, 1.45)","(2.44, 2.19)","(2.48, 2.15)"
"(-1.34, 1.45)","(2.44, 2.15)","(2.48, 2.15)"
"(-1.34, 1.45)","(2.5, 2.16)","(2.48, 2.15)"
"(-1.34, 1.45)","(2.48, 2.18)","(2.48, 2.15)"
"(-1.58, 1.23)","(2.52, 2.49)","(2.48, 2.48)"
"(-1.58, 1.23)","(2.53, 2.46)","(2.48, 2.48)"
"(-1.58, 1.23)","(2.49, 2.46)","(2.48, 2.48)"
"(-1.58, 1.23)","(2.43, 2.47)","(2.48, 2.48)"
"(-1.58, 1.23)","(2.5, 2.47)","(2.48, 2.48)"
"(-1.58, 1.23)","(2.43, 2.49)","(2.48, 2.48)"
"(-1.58, 1.23)","(2.45, 2.48)","(2.48, 2.48)"
"(-1.58, 1.23)","(2.45, 2.51)","(2.48, 2.48)"
"(-1.58, 1.23)","(2.52, 2.5)","(2.48, 2.48)"
"(-1.58, 1.23)","(2.53, 2.49)","(2.48, 2.48)"
"(-1.73, 0.94)","(2.47, 2.83)","(2.48, 2.81)"
"(-1.73, 0.94)","(2.45, 2.81)","(2.48, 2.81)"
"(-1.73, 0.94)","(2.48, 2.82)","(2.48, 2.81)"
"(-1.73, 0.94)","(2.5, 2.8)","(2.48, 2.81)"
"(-1.73, 0.94)","(2.45, 2.81)","(2.48, 2.81)"
"(-1.73, 0.94)","(2.47, 2.76)","(2.48, 2.81)"
"(-1.73, 0.94)","(2.49, 2.86)","(2.48, 2.81)"
"(-1.73, 0.94)","(2.47, 2.86)","(2.48, 2.81)"
"(-1.73, 0.94)","(2.49, 2.8)","(2.48, 2.81)"
"(-1.73, 0.94)","(2.46, 2.82)","(2.48, 2.81)"
"(-1.79, 0.61)","(2.5, 3.17)","(2.48, 3.14)"
"(-1.79, 0.61)","(2.48, 3.14)","(2.48, 3.14)"
"(-1.79, 0.61)","(2.46, 3.16)","(2.48, 3.14)"
"(-1.79, 0.61)","(2.51, 3.1)","(2.48, 3.14)"
"(-1.79, 0.61)","(2.5, 3.18)","(2.48, 3.14)"
"(-1.79, 0.61)","(2.48, 3.16)","(2.48, 3.14)"
"(-1.79, 0.61)","(2.49, 3.14)","(2.48, 3.14)"
"(-1.79, 0.61)","(2.47, 3.17)","(2.48, 3.14)"
"(-1.79, 0.61)","(2.47, 3.17)","(2.48, 3.14)"
"(-1.79, 0.61)","(2.52, 3.15)","(2.48, 3.14)"
"(-1.95, 0.32)","(2.86, -3.19)","(2.81, -3.14)"
"(-1.95, 0.32)","(2.83, -3.16)","(2.81, -3.14)"
"(-1.95, 0.32)","(2.81, -3.09)","(2.81, -3.14)"
"(-1.95, 0.32)","(2.79, -3.19)","(2.81, -3.14)"
"(-1.95, 0.32)","(2.82, -3.13)","(2.81, -3.14)"
"(-1.95, 0.32)","(2.78, -3.1)","(2.81, -3.14)"
"(-1.95, 0.32)","(2.82, -3.1)","(2.81, -3.14)"
"(-1.95, 0.32)","(2.81, -3.17)","(2.81, -3.14)"
"(-1.95, 0.32)","(2.79, -3.15)","(2.81, -3.14)"
"(-1.95, 0.32)","(2.76, -3.14)","(2.81, -3.14)"
"(-1.89, 0.0)","(2.85, -2.82)","(2.81, -2.81)"
"(-1.89, 0.0)","(2.81, -2.8)","(2.81, -2.81)"
"(-1.89, 0.0)","(2.84, -2.86)","(2.81, -2.81)"
"(-1.89, 0.0)","(2.84, -2.78)","(2.81, -2.81)"
"(-1.89, 0.0)","(2.76, -2.77)","(2.81, -2.81)"
"(-1.89, 0.0)","(2.81, -2.84)","(2.81, -2.81)"
"(-1.89, 0.0)","(2.8, -2.81)","(2.81, -2.81)"
"(-1.89, 0.0)","(2.76, -2.86)","(2.81, -2.81)"
"(-1.89, 0.0)","(2.85, -2.8)","(2.81, -2.81)"
"(-1.89, 0.0)","(2.85, -2.79)","(2.81, -2.81)"
"(-1.73, -0.29)","(2.81, -2.45)","(2.81, -2.48)"
"(-1.73, -0.29)","(2.81, -2.45)","(2.81, -2.48)"
"(-1.73, -0.29)","(2.84, -2.48)","(2.81, -2.48)"
"(-1.73, -0.29)","(2.8, -2.47)","(2.81, -2.48)"
"(-1.73, -0.29)","(2.8, -2.43)","(2.81, -2.48)"
"(-1.73, -0.29)","(2.78, -2.47)","(2.81, -2.48)"
"(-1.73, -0.29)","(2.85, -2.52)","(2.81, -2.48)"
"(-1.73, -0.29)","(2.77, -2.5)","(2.81, -2.48)"
"(-1.73, -0.29)","(2.81, -2.44)","(2.81, -2.48)"
"(-1.73, -0.29)","(2.81, -2.46)","(2.81, -2.48)"
"(-1.49, -0.51)","(2.82, -2.13)","(2.81, -2.15)"
"(-1.49, -0.51)","(2.86, -2.13)","(2.81, -2.15)"
"(-1.49, -0.51)","(2.79, -2.19)","(2.81, -2.15)"
"(-1.49, -0.51)","(2.78, -2.16)","(2.81, -2.15)"
"(-1.49, -0.51)","(2.79, -2.15)","(2.81, -2.15)"
"(-1.49, -0.51)","(2.84, -2.14)","(2.81, -2.15)"
"(-1.49, -0.51)","(2.8, -2.11)","(2.81, -2.15)"
"(-1.49, -0.51)","(2.8, -2.11)","(2.81, -2.15)"
"(-1.49, -0.51)","(2.85, -2.11)","(2.81, -2.15)"
"(-1.49, -0.51)","(2.79, -2.14)","(2.81, -2.15)"
"(-1.19, -0.64)","(2.76, -1.84)","(2.81, -1.82)"
"(-1.19, -0.64)","(2.77, -1.8)","(2.81, -1.82)"
"(-1.19, -0.64)","(2.81, -1.79)","(2.81, -1.82)"
"(-1.19, -0.64)","(2.81, -1.86)","(2.81, -1.82)"
"(-1.19, -0.64)","(2.79, -1.84)","(2.81, -1.82)"
"(-1.19, -0.64)","(2.84, -1.86)","(2.81, -1.82)"
"(-1.19, -0.64)","(2.76, -1.87)","(2.81, -1.82)"
"(-1.19, -0.64)","(2.83, -1.83)","(2.81, -1.82)"
"(-1.19, -0.64)","(2.79, -1.79)","(2.81, -1.82)"
"(-1.19, -0.64)","(2.8, -1.81)","(2.81, -1.82)"
"(-0.86, -0.67)","(2.85, -1.44)","(2.81, -1.49)"
"(-0.86, -0.67)","(2.84, -1.47)","(2.81, -1.49)"
"(-0.86, -0.67)","(2.83, -1.48)","(2.81, -1.49)"
"(-0.86, -0.67)","(2.83, -1.49)","(2.81, -1.49)"
"(-0.86, -0.67)","(2.84, -1.47)","(2.81, -1.49)"
"(-0.86, -0.67)","(2.85, -1.52)","(2.81, -1.49)"
"(-0.86, -0.67)","(2.78, -1.46)","(2.81, -1.49)"
"(-0.86, -0.67)","(2.86, -1.52)","(2.81, -1.49)"
"(-0.86, -0.67)","(2.8, -1.48)","(2.81, -1.49)"
"(-0.86, -0.67)","(2.84, -1.49)","(2.81, -1.49)"
"(-0.54, -0.59)","(2.85, -1.2)","(2.81, -1.16)"
"(-0.54, -0.59)","(2.83, -1.19)","(2.81, -1.16)"
"(-0.54, -0.59)","(2.81, -1.19)","(2.81, -1.16)"
"(-0.54, -0.59)","(2.84, -1.19)","(2.81, -1.16)"
"(-0.54, -0.59)","(2.76, -1.13)","(2.81, -1.16)"
"(-0.54, -0.59)","(2.81, -1.14)","(2.81, -1.16)"
"(-0.54, -0.59)","(2.84, -1.13)","(2.81, -1.16)"
"(-0.54, -0.59)","(2.77, -1.13)","(2.81, -1.16)"
"(-0.54, -0.59)","(2.81, -1.18)","(2.81, -1.16)"
"(-0.54, -0.59)","(2.78, -1.14)","(2.81, -1.16)"
"(-0.27, -0.41)","(2.85, -0.8)","(2.81, -0.83)"
"(-0.27, -0.41)","(2.77, -0.79)","(2.81, -0.83)"
"(-0.27, -0.41)","(2.82, -0.79)","(2.81, -0.83)"
"(-0.27, -0.41)","(2.81, -0.82)","(2.81, -0.83)"
"(-0.27, -0.41)","(2.79, -0.81)","(2.81, -0.83)"
"(-0.27, -0.41)","(2.78, -0.8)","(2.81, -0.83)"
"(-0.27, -0.41)","(2.79, -0.86)","(2.81, -0.83)"
"(-0.27, -0.41)","(2.76, -0.81)","(2.81, -0.83)"
"(-0.27, -0.41)","(2.83, -0.86)","(2.81, -0.83)"
"(-0.27, -0.41)","(2.82, -0.81)","(2.81, -0.83)"
"(-0.07, -0.15)","(2.78, -0.5)","(2.81, -0.5)"
"(-0.07, -0.15)","(2.76, -0.52)","(2.81, -0.5)"
"(-0.07, -0.15)","(2.81, -0.51)","(2.81, -0.5)"
"(-0.07, -0.15)","(2.76, -0.52)","(2.81, -0.5)"
"(-0.07, -0.15)","(2.8, -0.53)","(2.81, -0.5)"
"(-0.07, -0.15)","(2.78, -0.5)","(2.81, -0.5)"
"(-0.07, -0.15)","(2.84, -0.45)","(2.81, -0.5)"
"(-0.07, -0.15)","(2.81, -0.51)","(2.81, -0.5)"
"(-0.07, -0.15)","(2.76, -0.5)","(2.81, -0.5)"
"(-0.07, -0.15)","(2.82, -0.54)","(2.81, -0.5)"
"(0.04, 0.16)","(2.85, -0.12)","(2.81, -0.17)"
"(0.04, 0.16)","(2.84, -0.16)","(2.81, -0.17)"
"(0.04, 0.16)","(2.77, -0.2)","(2.81, -0.17)"
"(0.04, 0.16)","(2.82, -0.17)","(2.81, -0.17)"
"(0.04, 0.16)","(2.79, -0.16)","(2.81, -0.17)"
"(0.04, 0.16)","(2.85, -0.21)","(2.81, -0.17)"
"(0.04, 0.16)","(2.82, -0.13)","(2.81, -0.17)"
"(0.04, 0.16)","(2.79, -0.15)","(2.81, -0.17)"
